,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,Wines,Fruits,Meat,Fish,Sweet,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Buyer,Cust_Age,TotalBought,TotalFamily,Class,TotPurch,DiscPer,DiscAcc
1212,1506,1975,Graduation,Single,42160.0,1,1,2013-06-28,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,1,1,40,140,3,Middle,7,57.14285714285714,Middle Acceptance
1213,232,1965,Graduation,Single,61559.0,0,1,2013-07-17,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,1,50,530,2,Middle,16,6.25,Low Acceptance
1214,8876,1963,PhD,Together,33629.0,1,1,2012-08-08,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,0,2,52,152,4,Lower,8,62.5,Middle Acceptance
1215,4500,1991,PhD,Together,68682.0,0,0,2013-10-06,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,2,24,1598,2,Upper,23,4.3478260869565215,Low Acceptance
1216,9739,1963,Graduation,Single,34377.0,0,1,2013-01-19,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,1,52,114,2,Lower,6,33.33333333333333,Middle Acceptance
1217,10395,1986,Basic,Single,8940.0,1,0,2012-08-22,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,0,1,29,101,2,Lower,7,42.857142857142854,Middle Acceptance
1218,1176,1973,Graduation,Married,26228.0,1,0,2013-09-22,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0,2,42,25,3,Lower,3,33.33333333333333,Middle Acceptance
1219,1627,1957,2n Cycle,Divorced,77297.0,0,0,2013-01-26,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,1,58,789,1,Upper,21,4.761904761904762,Low Acceptance
1220,938,1981,Graduation,Married,40211.0,1,1,2013-07-30,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0,2,34,87,4,Lower,5,40.0,Middle Acceptance
1221,2740,1958,PhD,Widow,33438.0,1,1,2013-09-22,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,1,57,90,3,Lower,7,57.14285714285714,Middle Acceptance
1222,257,1959,PhD,Married,75032.0,0,1,2013-04-28,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,2,56,1215,3,Upper,18,11.11111111111111,Low Acceptance
1223,4058,1955,PhD,Single,61284.0,0,0,2013-10-12,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,1,60,811,1,Middle,21,4.761904761904762,Low Acceptance
1224,7736,1986,Graduation,Married,22518.0,1,0,2012-10-22,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1,2,29,61,3,Lower,5,40.0,Middle Acceptance
1225,8210,1975,Master,Married,54730.0,0,1,2013-08-15,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,2,40,405,3,Middle,13,38.46153846153847,Middle Acceptance
1226,833,1955,Master,Married,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,2,60,72,4,Lower,6,50.0,Middle Acceptance
1227,6230,1971,Graduation,Divorced,44421.0,1,1,2013-02-15,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0,1,44,189,3,Middle,9,55.55555555555556,Middle Acceptance
1228,7325,1986,PhD,Together,38197.0,1,0,2013-06-29,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,2,29,40,3,Lower,4,25.0,Low Acceptance
1229,1307,1978,Graduation,Divorced,41986.0,0,1,2014-02-09,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,1,37,63,2,Middle,7,42.857142857142854,Middle Acceptance
1230,1502,1983,Graduation,Together,28427.0,1,0,2013-03-21,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,2,32,52,3,Lower,5,40.0,Middle Acceptance
1231,6211,1976,PhD,Together,37395.0,1,0,2014-05-02,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0,2,39,39,3,Lower,4,25.0,Low Acceptance
1232,843,1971,Graduation,Married,64722.0,1,0,2014-05-26,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0,2,44,805,3,Upper,21,19.047619047619047,Low Acceptance
1233,4174,1956,Master,Together,55249.0,0,1,2014-04-17,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,2,59,130,3,Middle,7,14.285714285714285,Low Acceptance
1234,9757,1972,Graduation,Together,84906.0,0,0,2013-10-04,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,2,43,1631,2,Upper,23,4.3478260869565215,Low Acceptance
1235,6918,1989,Graduation,Married,28691.0,1,0,2013-07-04,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,2,26,34,3,Lower,4,25.0,Low Acceptance
1236,286,1952,Graduation,Single,44213.0,1,1,2013-11-29,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,0,1,63,152,3,Middle,8,50.0,Middle Acceptance
1237,11086,1984,Basic,Single,25707.0,1,0,2014-01-18,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0,1,31,21,2,Lower,4,25.0,Low Acceptance
1238,1921,1967,PhD,Married,59062.0,2,1,2013-10-03,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,2,48,71,5,Middle,5,40.0,Middle Acceptance
1239,4138,1962,Graduation,Single,76624.0,0,1,2014-05-24,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,1,53,899,2,Upper,22,4.545454545454546,Low Acceptance
1240,7718,1947,Master,Together,66000.0,0,0,2014-04-20,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,2,68,711,2,Upper,9,11.11111111111111,Low Acceptance
1241,1291,1978,PhD,Together,27683.0,1,0,2012-08-04,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,2,37,351,3,Lower,12,33.33333333333333,Middle Acceptance
1242,4136,1992,Basic,Single,7500.0,1,0,2012-12-03,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,1,23,119,2,Lower,7,57.14285714285714,Middle Acceptance
1243,803,1968,Graduation,Together,40521.0,1,1,2013-04-05,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,2,47,21,4,Middle,3,33.33333333333333,Middle Acceptance
1244,4298,1973,PhD,Together,20427.0,1,0,2014-03-24,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,2,42,10,3,Lower,3,33.33333333333333,Middle Acceptance
1245,10833,1975,Graduation,Married,65106.0,0,1,2014-05-24,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,2,40,973,3,Upper,24,12.5,Low Acceptance
1246,9606,1965,PhD,Married,69969.0,0,0,2013-08-27,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,1,2,50,1536,2,Upper,12,8.333333333333332,Low Acceptance
1247,8534,1952,Graduation,Married,67433.0,0,2,2013-07-16,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,2,63,992,4,Upper,24,16.666666666666664,Low Acceptance
1248,5153,1967,PhD,Married,77766.0,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,2,48,1529,3,Upper,32,6.25,Low Acceptance
1249,961,1972,Graduation,Married,74716.0,0,1,2013-09-12,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,2,43,860,3,Upper,15,13.333333333333334,Low Acceptance
1250,5011,1963,Graduation,Divorced,68118.0,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,1,52,928,2,Upper,21,9.523809523809524,Low Acceptance
1251,6653,1970,PhD,Married,55158.0,1,1,2012-07-30,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,1,2,45,418,4,Middle,14,28.57142857142857,Low Acceptance
1252,9094,1955,2n Cycle,Married,62972.0,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1,2,60,587,3,Upper,14,14.285714285714285,Low Acceptance
1253,810,1975,Graduation,Married,74190.0,0,1,2014-05-12,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0,2,40,641,3,Upper,17,11.76470588235294,Low Acceptance
1254,5493,1976,Graduation,Married,39356.0,1,1,2014-03-19,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,0,2,39,23,4,Lower,3,33.33333333333333,Middle Acceptance
1255,2147,1969,Graduation,Together,76653.0,0,0,2013-08-16,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,2,46,2279,2,Upper,22,4.545454545454546,Low Acceptance
1256,5107,1973,PhD,Divorced,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,1,42,49,3,Lower,4,50.0,Middle Acceptance
1257,3979,1983,PhD,Divorced,90687.0,0,0,2013-05-22,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,1,1,32,1779,1,Upper,16,6.25,Low Acceptance
1258,6049,1982,Master,Together,73450.0,0,0,2013-12-05,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,2,33,1804,2,Upper,26,3.8461538461538463,Low Acceptance
1259,8147,1960,Graduation,Married,31454.0,1,1,2013-07-06,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,2,55,48,4,Lower,5,60.0,Middle Acceptance
1260,1857,1952,Graduation,Single,47139.0,1,1,2014-03-06,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1,1,63,83,3,Middle,5,40.0,Middle Acceptance
1261,3910,1975,Graduation,Divorced,83829.0,0,0,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,1,40,1862,1,Upper,17,0.0,Low Acceptance
1262,5207,1963,PhD,Married,53378.0,1,1,2012-09-24,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,1,2,52,793,4,Middle,19,52.63157894736842,Middle Acceptance
1263,11114,1970,Graduation,Together,19656.0,1,0,2013-02-08,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,2,45,84,3,Lower,6,50.0,Middle Acceptance
1264,5429,1948,PhD,Married,45579.0,0,1,2013-08-20,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,2,67,183,3,Middle,9,11.11111111111111,Low Acceptance
1265,9400,1958,2n Cycle,Single,85485.0,0,0,2014-06-21,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,1,57,1383,1,Upper,18,5.555555555555555,Low Acceptance
1266,1740,1944,Graduation,Married,55956.0,0,0,2014-04-07,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,2,71,999,2,Middle,14,14.285714285714285,Low Acceptance
1267,7488,1963,Master,Single,64191.0,0,1,2013-01-22,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,1,52,825,2,Upper,21,14.285714285714285,Low Acceptance
1268,195,1972,Graduation,Single,38808.0,1,0,2012-08-26,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1,1,43,246,2,Lower,10,40.0,Middle Acceptance
1269,635,1966,Master,Married,57183.0,1,1,2013-03-19,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,2,49,610,4,Middle,17,47.05882352941176,Middle Acceptance
1270,7527,1968,Master,Divorced,23748.0,1,0,2012-11-21,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0,1,47,76,2,Lower,6,50.0,Middle Acceptance
1271,10319,1971,Graduation,Married,66303.0,0,1,2013-02-26,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,2,44,1286,3,Upper,18,22.22222222222222,Low Acceptance
1272,2296,1975,Master,Married,37368.0,1,0,2013-12-16,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,2,40,30,3,Lower,3,33.33333333333333,Middle Acceptance
1273,10637,1964,Graduation,Married,40800.0,1,2,2013-01-01,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0,2,51,99,5,Middle,6,33.33333333333333,Middle Acceptance
1274,2931,1978,Graduation,Divorced,71847.0,0,0,2012-09-21,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0,1,37,1192,1,Upper,22,0.0,Low Acceptance
1275,907,1975,Graduation,Married,46149.0,0,1,2013-11-29,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,2,40,362,3,Middle,13,38.46153846153847,Middle Acceptance
1276,3698,1983,Graduation,Together,78687.0,0,0,2012-08-09,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,2,32,2130,2,Upper,18,5.555555555555555,Low Acceptance
1277,9516,1971,2n Cycle,Divorced,49118.0,0,0,2012-08-18,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1,1,44,1229,1,Middle,26,7.6923076923076925,Low Acceptance
1278,679,1957,PhD,Married,37633.0,1,1,2012-09-20,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,2,58,38,4,Lower,4,50.0,Middle Acceptance
1279,7384,1951,Master,Together,39767.0,0,0,2013-07-21,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,2,64,485,2,Lower,15,13.333333333333334,Low Acceptance
1280,5043,1951,Basic,Married,26997.0,0,0,2012-11-05,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,2,64,434,2,Lower,11,18.181818181818183,Low Acceptance
1281,5267,1970,Graduation,Divorced,33986.0,1,0,2013-03-14,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,1,45,44,2,Lower,4,25.0,Low Acceptance
1282,339,1972,PhD,Married,57091.0,0,1,2012-11-23,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1,2,43,496,3,Middle,16,12.5,Low Acceptance
1283,2516,1969,2n Cycle,Married,46831.0,1,1,2013-06-08,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,2,46,78,4,Middle,5,40.0,Middle Acceptance
1284,9010,1972,Master,Married,83151.0,0,0,2013-02-10,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,2,43,2346,2,Upper,22,4.545454545454546,Low Acceptance
1285,378,1971,Graduation,Married,52531.0,0,0,2012-12-30,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,2,44,794,2,Middle,19,10.526315789473683,Low Acceptance
1286,4808,1956,Graduation,Married,15759.0,0,0,2013-09-05,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,2,59,17,2,Lower,3,33.33333333333333,Middle Acceptance
1287,5068,1971,Graduation,Single,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,1,44,26,2,Lower,4,25.0,Low Acceptance
1288,7628,1973,2n Cycle,Married,43050.0,1,0,2014-03-18,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,2,42,76,3,Middle,6,33.33333333333333,Middle Acceptance
1289,7128,1977,PhD,Single,42997.0,1,1,2013-12-07,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,1,38,15,3,Middle,3,33.33333333333333,Middle Acceptance
1290,2811,1963,PhD,Single,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,1,52,62,3,Middle,5,40.0,Middle Acceptance
1291,3551,1954,Master,Together,60033.0,0,1,2014-03-29,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,2,61,198,3,Middle,8,25.0,Low Acceptance
1292,1663,1978,PhD,Together,34043.0,1,0,2013-10-25,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,2,37,49,3,Lower,4,25.0,Low Acceptance
1293,5543,1966,Graduation,Together,57811.0,0,1,2013-06-24,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,2,49,802,3,Middle,20,25.0,Low Acceptance
1294,1577,1946,Graduation,Married,78569.0,0,0,2014-02-19,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,2,69,1736,2,Upper,14,7.142857142857142,Low Acceptance
1295,10641,1978,Graduation,Single,7500.0,1,1,2012-12-27,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,1,37,57,3,Lower,6,66.66666666666666,High Acceptance
1296,5336,1971,Master,Together,157733.0,1,0,2013-06-04,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0,2,44,59,3,Upper,2,0.0,Low Acceptance
1297,6024,1953,Graduation,Together,94384.0,0,0,2013-03-04,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,2,62,2302,2,Upper,18,0.0,Low Acceptance
1298,1878,1985,2n Cycle,Married,23148.0,0,0,2014-02-18,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,2,30,37,2,Lower,5,20.0,Low Acceptance
1299,3099,1970,Graduation,Divorced,44267.0,1,1,2013-02-25,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,1,45,310,3,Middle,11,45.45454545454545,Middle Acceptance
1300,6055,1979,Graduation,Married,71626.0,0,0,2012-11-01,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,2,36,1305,2,Upper,18,5.555555555555555,Low Acceptance
1301,5841,1966,Graduation,Together,60894.0,0,1,2013-06-28,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,2,49,832,3,Middle,21,23.809523809523807,Low Acceptance
1302,3972,1976,Graduation,Together,50200.0,1,1,2013-04-03,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,2,39,401,4,Middle,13,46.15384615384615,Middle Acceptance
1303,4394,1965,PhD,Married,81051.0,0,0,2014-05-23,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,2,50,1501,2,Upper,22,4.545454545454546,Low Acceptance
1304,5758,1982,Graduation,Married,65169.0,0,0,2014-01-14,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,2,33,1189,2,Upper,27,3.7037037037037033,Low Acceptance
1305,6658,1972,Graduation,Together,59868.0,0,1,2013-07-22,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,2,43,1194,3,Middle,25,28.000000000000004,Low Acceptance
1306,4603,1960,PhD,Married,65695.0,0,1,2014-01-31,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,2,55,656,3,Upper,19,10.526315789473683,Low Acceptance
1307,8427,1956,Master,Single,64857.0,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,1,59,1540,1,Upper,22,4.545454545454546,Low Acceptance
1308,10260,1965,Master,Together,45143.0,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,2,50,311,3,Middle,12,25.0,Low Acceptance
1309,7143,1955,2n Cycle,Together,74805.0,0,1,2013-11-06,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,2,60,820,3,Upper,21,23.809523809523807,Low Acceptance
1310,8789,1989,2n Cycle,Married,59060.0,1,0,2014-01-11,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,2,26,274,3,Middle,11,27.27272727272727,Low Acceptance
1311,6197,1962,PhD,Single,27238.0,1,1,2013-04-20,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,1,53,57,3,Lower,6,50.0,Middle Acceptance
1312,4554,1965,Graduation,Together,47009.0,0,1,2013-10-01,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,2,50,448,3,Middle,13,30.76923076923077,Low Acceptance
1313,4937,1973,2n Cycle,Married,46094.0,1,1,2014-06-10,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,2,42,44,4,Middle,4,25.0,Low Acceptance
1314,1920,1972,Graduation,Married,40321.0,1,1,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,2,43,102,4,Lower,6,33.33333333333333,Middle Acceptance
1315,8749,1984,Graduation,Together,37235.0,1,0,2014-02-01,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,2,31,61,3,Lower,4,25.0,Low Acceptance
1316,1650,1960,Master,Married,81843.0,0,0,2013-04-22,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,2,55,1643,2,Upper,26,3.8461538461538463,Low Acceptance
1317,10377,1958,Master,Together,46692.0,0,1,2013-06-06,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,2,57,397,3,Middle,12,25.0,Low Acceptance
1318,9206,1968,Graduation,Together,77382.0,0,1,2014-01-07,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,2,47,1121,3,Upper,24,8.333333333333332,Low Acceptance
1319,10971,1977,Graduation,Single,37774.0,2,0,2012-09-03,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,1,38,473,3,Lower,12,33.33333333333333,Middle Acceptance
1320,6398,1974,Basic,Married,18393.0,1,0,2014-03-29,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,2,41,50,3,Lower,6,33.33333333333333,Middle Acceptance
1321,9212,1962,Master,Married,72828.0,0,1,2013-02-14,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,2,53,1678,3,Upper,22,27.27272727272727,Low Acceptance
1322,7937,1982,Graduation,Married,24711.0,0,0,2014-04-18,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,2,33,58,2,Lower,6,16.666666666666664,Low Acceptance
1323,839,1975,PhD,Married,45503.0,1,0,2013-09-25,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,2,40,170,3,Middle,8,12.5,Low Acceptance
1324,4246,1982,Master,Single,6560.0,0,0,2013-12-12,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,1,33,373,1,Lower,2,0.0,Low Acceptance
1325,158,1945,PhD,Together,71604.0,0,0,2013-11-17,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,2,70,1196,2,Upper,16,6.25,Low Acceptance
1326,4832,1979,Graduation,Married,27244.0,1,0,2014-03-07,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,2,36,101,3,Lower,6,33.33333333333333,Middle Acceptance
1327,5621,1969,Graduation,Married,48752.0,1,1,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,2,46,316,4,Middle,12,41.66666666666667,Middle Acceptance
1328,1945,1962,Graduation,Married,71434.0,0,1,2013-09-18,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,2,53,1400,3,Upper,18,16.666666666666664,Low Acceptance
1329,5147,1948,Graduation,Single,90842.0,0,0,2013-07-29,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,1,67,1424,1,Upper,26,3.8461538461538463,Low Acceptance
1330,2535,1978,Master,Married,88097.0,1,0,2012-08-18,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,2,37,844,3,Upper,19,5.263157894736842,Low Acceptance
1331,11039,1975,Graduation,Married,51948.0,0,1,2013-09-17,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,2,40,311,3,Middle,11,18.181818181818183,Low Acceptance
1332,9495,1982,Graduation,Together,71853.0,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,2,33,1149,2,Upper,16,6.25,Low Acceptance
1333,9635,1983,Master,Married,35876.0,0,0,2014-04-20,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,2,32,129,2,Lower,7,14.285714285714285,Low Acceptance
1334,2173,1952,Graduation,Widow,40049.0,0,1,2013-10-16,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,1,63,32,2,Lower,4,25.0,Low Acceptance
1335,942,1982,Graduation,Single,39660.0,1,0,2012-08-08,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,1,33,299,2,Lower,11,27.27272727272727,Low Acceptance
1336,9386,1962,Graduation,Together,50127.0,0,1,2014-05-29,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,2,53,320,3,Middle,12,8.333333333333332,Low Acceptance
1337,5510,1977,Master,Married,43263.0,0,1,2012-11-21,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,2,38,441,3,Middle,13,23.076923076923077,Low Acceptance
1338,873,1949,Master,Married,62845.0,1,1,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,2,66,1178,4,Upper,17,64.70588235294117,Middle Acceptance
1339,2253,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,2,25,85,2,Lower,5,20.0,Low Acceptance
1340,5181,1982,Basic,Single,24367.0,1,0,2013-03-20,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,1,33,24,2,Lower,3,33.33333333333333,Middle Acceptance
1341,979,1975,Graduation,Single,33249.0,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,1,40,112,2,Lower,6,33.33333333333333,Middle Acceptance
1342,10390,1959,2n Cycle,Married,26887.0,0,1,2013-02-10,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,2,56,30,3,Lower,4,25.0,Low Acceptance
1343,4698,1983,PhD,Married,50150.0,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,2,32,410,2,Middle,14,14.285714285714285,Low Acceptance
1344,7793,1976,Graduation,Together,62061.0,0,1,2013-08-31,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,2,39,800,3,Middle,21,14.285714285714285,Low Acceptance
1345,1745,1962,PhD,Divorced,85696.0,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,1,53,1313,1,Upper,19,5.263157894736842,Low Acceptance
1346,10590,1956,PhD,Together,76542.0,0,0,2013-03-30,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,2,59,1483,2,Upper,22,4.545454545454546,Low Acceptance
1347,5080,1993,Graduation,Single,70515.0,0,0,2013-10-21,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,1,22,1258,1,Upper,16,6.25,Low Acceptance
1348,8369,1987,Graduation,Together,18227.0,1,0,2012-11-08,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,2,28,28,3,Lower,3,33.33333333333333,Middle Acceptance
